date,state,fips,cases
5/20/20,West Virginia,54,1567
5/20/20,Wisconsin,55,13574
5/20/20,Wyoming,56,787
5/21/20,Alabama,1,13414
5/21/20,Alaska,2,402
5/21/20,Arizona,4,15315
5/21/20,Arkansas,5,5458
5/21/20,California,6,88488
5/21/20,Colorado,8,23161
5/21/20,Connecticut,9,39208
5/21/20,Delaware,10,8386
5/21/20,District of Columbia,11,7788
5/21/20,Florida,12,48667
5/21/20,Georgia,13,38969
5/21/20,Guam,66,1134
5/21/20,Hawaii,15,637
5/21/20,Idaho,16,2534
5/21/20,Illinois,17,102995
5/21/20,Indiana,18,30673
5/21/20,Iowa,19,16170
5/21/20,Kansas,20,8771
5/21/20,Kentucky,21,8475
5/21/20,Louisiana,22,36627
5/21/20,Maine,23,1877
5/21/20,Maryland,24,43645
5/21/20,Massachusetts,25,90084
5/21/20,Michigan,26,53468
5/21/20,Minnesota,27,18209
5/21/20,Mississippi,28,12222
5/21/20,Missouri,29,11657
5/21/20,Montana,30,479
5/21/20,Nebraska,31,11424
5/21/20,Nevada,32,7402
5/21/20,New Hampshire,33,3935
5/21/20,New Jersey,34,151472
5/21/20,New Mexico,35,6472
5/21/20,New York,36,361313
5/21/20,North Carolina,37,20915
5/21/20,North Dakota,38,2229
5/21/20,Northern Mariana Islands,69,22
5/21/20,Ohio,39,30168
5/21/20,Oklahoma,40,5680
5/21/20,Oregon,41,3817
5/21/20,Pennsylvania,42,69252
5/21/20,Puerto Rico,72,2913
5/21/20,Rhode Island,44,13571
5/21/20,South Carolina,45,9379
5/21/20,South Dakota,46,4177
5/21/20,Tennessee,47,18970
5/21/20,Texas,48,53441
5/21/20,Utah,49,7876
5/21/20,Vermont,50,950
5/21/20,Virgin Islands,78,69
5/21/20,Virginia,51,34137
5/21/20,Washington,53,20280
5/21/20,West Virginia,54,1603
5/21/20,Wisconsin,55,13892
5/21/20,Wyoming,56,801
5/22/20,Alabama,1,13670
5/22/20,Alaska,2,404
5/22/20,Arizona,4,15608
5/22/20,Arkansas,5,5612
5/22/20,California,6,90801
5/22/20,Colorado,8,23456
5/22/20,Connecticut,9,39640
5/22/20,Delaware,10,8529
5/22/20,District of Columbia,11,7893
5/22/20,Florida,12,49443
5/22/20,Georgia,13,39734
5/22/20,Guam,66,1134
5/22/20,Hawaii,15,632
5/22/20,Idaho,16,2595
5/22/20,Illinois,17,105710
5/22/20,Indiana,18,31165
5/22/20,Iowa,19,16510
5/22/20,Kansas,20,9068
5/22/20,Kentucky,21,8688
5/22/20,Louisiana,22,37048
5/22/20,Maine,23,1948
5/22/20,Maryland,24,44539
5/22/20,Massachusetts,25,90889
5/22/20,Michigan,26,53865
5/22/20,Minnesota,27,19014
5/22/20,Mississippi,28,12624
5/22/20,Missouri,29,11797
5/22/20,Montana,30,479
5/22/20,Nebraska,31,11662
5/22/20,Nevada,32,7531
5/22/20,New Hampshire,33,4014
5/22/20,New Jersey,34,152719
5/22/20,New Mexico,35,6625
5/22/20,New York,36,362991
5/22/20,North Carolina,37,21661
5/22/20,North Dakota,38,2317
5/22/20,Northern Mariana Islands,69,22
5/22/20,Ohio,39,30795
5/22/20,Oklahoma,40,5849
5/22/20,Oregon,41,3864
5/22/20,Pennsylvania,42,70305
5/22/20,Puerto Rico,72,3030
5/22/20,Rhode Island,44,13736
5/22/20,South Carolina,45,9638
5/22/20,South Dakota,46,4356
5/22/20,Tennessee,47,19364
5/22/20,Texas,48,54369
5/22/20,Utah,49,8057
5/22/20,Vermont,50,952
5/22/20,Virgin Islands,78,69
5/22/20,Virginia,51,34950
5/22/20,Washington,53,20526
5/22/20,West Virginia,54,1705
5/22/20,Wisconsin,55,14557
5/22/20,Wyoming,56,803
5/23/20,Alabama,1,14149
5/23/20,Alaska,2,409
5/23/20,Arizona,4,16040
5/23/20,Arkansas,5,5775
5/23/20,California,6,92815
5/23/20,Colorado,8,23932
5/23/20,Connecticut,9,40022
5/23/20,Delaware,10,8690
5/23/20,District of Columbia,11,7966
5/23/20,Florida,12,50119
5/23/20,Georgia,13,40408
5/23/20,Guam,66,1134
5/23/20,Hawaii,15,633
5/23/20,Idaho,16,2626
5/23/20,Illinois,17,108100
5/23/20,Indiana,18,31674
5/23/20,Iowa,19,16898
5/23/20,Kansas,20,9119
5/23/20,Kentucky,21,8812
5/23/20,Louisiana,22,37165
5/23/20,Maine,23,2013
5/23/20,Maryland,24,45608
5/23/20,Massachusetts,25,91662
5/23/20,Michigan,26,54304
5/23/20,Minnesota,27,19854
5/23/20,Mississippi,28,13005
5/23/20,Missouri,29,11922
5/23/20,Montana,30,479
5/23/20,Nebraska,31,11989
5/23/20,Nevada,32,7769
5/23/20,New Hampshire,33,4089
5/23/20,New Jersey,34,153104
5/23/20,New Mexico,35,6795
5/23/20,New York,36,364745
5/23/20,North Carolina,37,22731
5/23/20,North Dakota,38,2365
5/23/20,Northern Mariana Islands,69,22
5/23/20,Ohio,39,31408
5/23/20,Oklahoma,40,5960
5/23/20,Oregon,41,3888
5/23/20,Pennsylvania,42,71102
5/23/20,Puerto Rico,72,3100
5/23/20,Rhode Island,44,13952
5/23/20,South Carolina,45,9895
5/23/20,South Dakota,46,4468
5/23/20,Tennessee,47,19765
5/23/20,Texas,48,55386
5/23/20,Utah,49,8260
5/23/20,Vermont,50,954
5/23/20,Virgin Islands,78,69
5/23/20,Virginia,51,35749
5/23/20,Washington,53,20740
5/23/20,West Virginia,54,1729
5/23/20,Wisconsin,55,14985
5/23/20,Wyoming,56,813
5/24/20,Alabama,1,14478
5/24/20,Alaska,2,409
5/24/20,Arizona,4,16339
5/24/20,Arkansas,5,5922
5/24/20,California,6,94743
5/24/20,Colorado,8,24140
5/24/20,Connecticut,9,40468
5/24/20,Delaware,10,8809
5/24/20,District of Columbia,11,8110
5/24/20,Florida,12,50859
5/24/20,Georgia,13,40989
5/24/20,Guam,66,1135
5/24/20,Hawaii,15,633
5/24/20,Idaho,16,2650
5/24/20,Illinois,17,110541
5/24/20,Indiana,18,32151
5/24/20,Iowa,19,17434
5/24/20,Kansas,20,9135
5/24/20,Kentucky,21,8842
5/24/20,Louisiana,22,37293
5/24/20,Maine,23,2055
5/24/20,Maryland,24,46919
5/24/20,Massachusetts,25,92675
5/24/20,Michigan,26,54616
5/24/20,Minnesota,27,20582
5/24/20,Mississippi,28,13252
5/24/20,Missouri,29,12114
5/24/20,Montana,30,479
5/24/20,Nebraska,31,12134
5/24/20,Nevada,32,7886
5/24/20,New Hampshire,33,4149
5/24/20,New Jersey,34,154154
5/24/20,New Mexico,35,6943
5/24/20,New York,36,366346
5/24/20,North Carolina,37,23231
5/24/20,North Dakota,38,2418
5/24/20,Northern Mariana Islands,69,22
5/24/20,Ohio,39,31911
5/24/20,Oklahoma,40,6037
5/24/20,Oregon,41,3927
5/24/20,Pennsylvania,42,71656
5/24/20,Puerto Rico,72,3189
5/24/20,Rhode Island,44,14065
5/24/20,South Carolina,45,10096
5/24/20,South Dakota,46,4563
5/24/20,Tennessee,47,20116
5/24/20,Texas,48,56050
5/24/20,Utah,49,8392
5/24/20,Vermont,50,956
5/24/20,Virgin Islands,78,69
5/24/20,Virginia,51,36244
5/24/20,Washington,53,20989
5/24/20,West Virginia,54,1771
5/24/20,Wisconsin,55,15362
5/24/20,Wyoming,56,813
5/25/20,Alabama,1,14986
5/25/20,Alaska,2,412
5/25/20,Arizona,4,16561
5/25/20,Arkansas,5,6029
5/25/20,California,6,97017
5/25/20,Colorado,8,24256
5/25/20,Connecticut,9,40873
5/25/20,Delaware,10,8965
5/25/20,District of Columbia,11,8225
5/25/20,Florida,12,51738
5/25/20,Georgia,13,41414
5/25/20,Guam,66,1135
5/25/20,Hawaii,15,633
5/25/20,Idaho,16,2664
5/25/20,Illinois,17,112248
5/25/20,Indiana,18,32489
5/25/20,Iowa,19,17628
5/25/20,Kansas,20,9272
5/25/20,Kentucky,21,8899
5/25/20,Louisiana,22,37916
5/25/20,Maine,23,2074
5/25/20,Maryland,24,47754
5/25/20,Massachusetts,25,93271
5/25/20,Michigan,26,54816
5/25/20,Minnesota,27,21324
5/25/20,Mississippi,28,13458
5/25/20,Missouri,29,12296
5/25/20,Montana,30,479
5/25/20,Nebraska,31,12355
5/25/20,Nevada,32,7959
5/25/20,New Hampshire,33,4197
5/25/20,New Jersey,34,155092
5/25/20,New Mexico,35,7026
5/25/20,New York,36,367625
5/25/20,North Carolina,37,23997
5/25/20,North Dakota,38,2457
5/25/20,Northern Mariana Islands,69,22
5/25/20,Ohio,39,32477
5/25/20,Oklahoma,40,6090
5/25/20,Oregon,41,3949
5/25/20,Pennsylvania,42,72356
5/25/20,Puerto Rico,72,3260
5/25/20,Rhode Island,44,14065
5/25/20,South Carolina,45,10178
5/25/20,South Dakota,46,4586
5/25/20,Tennessee,47,20533
5/25/20,Texas,48,56490
5/25/20,Utah,49,8521
5/25/20,Vermont,50,962
5/25/20,Virgin Islands,78,69
5/25/20,Virginia,51,37727
5/25/20,Washington,53,21265
5/25/20,West Virginia,54,1782
5/25/20,Wisconsin,55,15646
5/25/20,Wyoming,56,843
5/26/20,Alabama,1,15650
5/26/20,Alaska,2,416
5/26/20,Arizona,4,16783
5/26/20,Arkansas,5,6180
5/26/20,California,6,99925
5/26/20,Colorado,8,24553
5/26/20,Connecticut,9,41303
5/26/20,Delaware,10,9066
5/26/20,District of Columbia,11,8334
5/26/20,Florida,12,52247
5/26/20,Georgia,13,42066
5/26/20,Guam,66,1139
5/26/20,Hawaii,15,633
5/26/20,Idaho,16,2699
5/26/20,Illinois,17,113486
5/26/20,Indiana,18,32856
5/26/20,Iowa,19,17999
5/26/20,Kansas,20,9352
5/26/20,Kentucky,21,9175
5/26/20,Louisiana,22,38252
5/26/20,Maine,23,2109
5/26/20,Maryland,24,48290
5/26/20,Massachusetts,25,93693
5/26/20,Michigan,26,55040
5/26/20,Minnesota,27,21969
5/26/20,Mississippi,28,13731
5/26/20,Missouri,29,12437
5/26/20,Montana,30,479
5/26/20,Nebraska,31,12619
5/26/20,Nevada,32,8059
5/26/20,New Hampshire,33,4231
5/26/20,New Jersey,34,155764
5/26/20,New Mexico,35,7130
5/26/20,New York,36,368669
5/26/20,North Carolina,37,24188
5/26/20,North Dakota,38,2422
5/26/20,Northern Mariana Islands,69,22
5/26/20,Ohio,39,33006
5/26/20,Oklahoma,40,6137
5/26/20,Oregon,41,3967
5/26/20,Pennsylvania,42,72873
5/26/20,Puerto Rico,72,3324
5/26/20,Rhode Island,44,14210
5/26/20,South Carolina,45,10416
5/26/20,South Dakota,46,4653
5/26/20,Tennessee,47,20960
5/26/20,Texas,48,57573
5/26/20,Utah,49,8622
5/26/20,Vermont,50,967
5/26/20,Virgin Islands,78,69
5/26/20,Virginia,51,39342
5/26/20,Washington,53,21538
5/26/20,West Virginia,54,1854
5/26/20,Wisconsin,55,15923
5/26/20,Wyoming,56,850
5/27/20,Alabama,1,16032
5/27/20,Alaska,2,417
5/27/20,Arizona,4,17262
5/27/20,Arkansas,5,6277
5/27/20,California,6,101874
5/27/20,Colorado,8,24775
5/27/20,Connecticut,9,41288
5/27/20,Delaware,10,9096
5/27/20,District of Columbia,11,8406
5/27/20,Florida,12,52626
5/27/20,Georgia,13,42713
5/27/20,Guam,66,1140
5/27/20,Hawaii,15,634
5/27/20,Idaho,16,2731
5/27/20,Illinois,17,114612
5/27/20,Indiana,18,33242
5/27/20,Iowa,19,18446
5/27/20,Kansas,20,9453
5/27/20,Kentucky,21,9313
5/27/20,Louisiana,22,38694
5/27/20,Maine,23,2137
5/27/20,Maryland,24,49042
5/27/20,Massachusetts,25,94220
5/27/20,Michigan,26,55544
5/27/20,Minnesota,27,22474
5/27/20,Mississippi,28,14044
5/27/20,Missouri,29,12624
5/27/20,Montana,30,481
5/27/20,Nebraska,31,12976
5/27/20,Nevada,32,8150
5/27/20,New Hampshire,33,4286
5/27/20,New Jersey,34,156628
5/27/20,New Mexico,35,7252
5/27/20,New York,36,369801
5/27/20,North Carolina,37,24787
5/27/20,North Dakota,38,2442
5/27/20,Northern Mariana Islands,69,22
5/27/20,Ohio,39,33439
5/27/20,Oklahoma,40,6229
5/27/20,Oregon,41,4038
5/27/20,Pennsylvania,42,73646
5/27/20,Puerto Rico,72,3397
5/27/20,Rhode Island,44,14353
5/27/20,South Carolina,45,10623
5/27/20,South Dakota,46,4710
5/27/20,Tennessee,47,21360
5/27/20,Texas,48,59105
5/27/20,Utah,49,8710
5/27/20,Vermont,50,971
5/27/20,Virgin Islands,78,69
5/27/20,Virginia,51,40249
5/27/20,Washington,53,21825
5/27/20,West Virginia,54,1899
5/27/20,Wisconsin,55,16565
5/27/20,Wyoming,56,860
5/28/20,Alabama,1,16530
5/28/20,Alaska,2,430
5/28/20,Arizona,4,17763
5/28/20,Arkansas,5,6538
5/28/20,California,6,104071
5/28/20,Colorado,8,25116
5/28/20,Connecticut,9,41559
5/28/20,Delaware,10,9171
5/28/20,District of Columbia,11,8492
5/28/20,Florida,12,53277
5/28/20,Georgia,13,43363
5/28/20,Guam,66,1141
5/28/20,Hawaii,15,637
5/28/20,Idaho,16,2770
5/28/20,Illinois,17,116128
5/28/20,Indiana,18,33885
5/28/20,Iowa,19,18672
5/28/20,Kansas,20,9512
5/28/20,Kentucky,21,9510
5/28/20,Louisiana,22,38907
5/28/20,Maine,23,2189
5/28/20,Maryland,24,50334
5/28/20,Massachusetts,25,94895
5/28/20,Michigan,26,55944
5/28/20,Minnesota,27,22957
5/28/20,Mississippi,28,14372
5/28/20,Missouri,29,12815
5/28/20,Montana,30,485
5/28/20,Nebraska,31,13261
5/28/20,Nevada,32,8247
5/28/20,New Hampshire,33,4389
5/28/20,New Jersey,34,157815
5/28/20,New Mexico,35,7364
5/28/20,New York,36,371559
5/28/20,North Carolina,37,25616
5/28/20,North Dakota,38,2484
5/28/20,Northern Mariana Islands,69,22
5/28/20,Ohio,39,33915
5/28/20,Oklahoma,40,6270
5/28/20,Oregon,41,4086
5/28/20,Pennsylvania,42,74312
5/28/20,Puerto Rico,72,3486
5/28/20,Rhode Island,44,14494
5/28/20,South Carolina,45,10788
5/28/20,South Dakota,46,4793
5/28/20,Tennessee,47,21763
5/28/20,Texas,48,60820
5/28/20,Utah,49,8953
5/28/20,Vermont,50,974
5/28/20,Virgin Islands,78,69
5/28/20,Virginia,51,41401
5/28/20,Washington,53,22091
5/28/20,West Virginia,54,1935
5/28/20,Wisconsin,55,17211
5/28/20,Wyoming,56,876
5/29/20,Alabama,1,17031
5/29/20,Alaska,2,436
5/29/20,Arizona,4,18465
5/29/20,Arkansas,5,6777
5/29/20,California,6,107043
5/29/20,Colorado,8,25602
5/29/20,Connecticut,9,41762
5/29/20,Delaware,10,9236
5/29/20,District of Columbia,11,8538
5/29/20,Florida,12,54489
5/29/20,Georgia,13,43888
5/29/20,Guam,66,1141
5/29/20,Hawaii,15,639
5/29/20,Idaho,16,2804
5/29/20,Illinois,17,117794
5/29/20,Indiana,18,34399
5/29/20,Iowa,19,19019
5/29/20,Kansas,20,9826
5/29/20,Kentucky,21,9688
5/29/20,Louisiana,22,38907
5/29/20,Maine,23,2226
5/29/20,Maryland,24,51631
5/29/20,Massachusetts,25,95512
5/29/20,Michigan,26,56589
5/29/20,Minnesota,27,23541
5/29/20,Mississippi,28,14790
5/29/20,Missouri,29,12949
5/29/20,Montana,30,493
5/29/20,Nebraska,31,13654
5/29/20,Nevada,32,8375
5/29/20,New Hampshire,33,4492
5/29/20,New Jersey,34,158844
5/29/20,New Mexico,35,7493
5/29/20,New York,36,373108
5/29/20,North Carolina,37,26735
5/29/20,North Dakota,38,2523
5/29/20,Northern Mariana Islands,69,22
5/29/20,Ohio,39,34566
5/29/20,Oklahoma,40,6338
5/29/20,Oregon,41,4131
5/29/20,Pennsylvania,42,75073
5/29/20,Puerto Rico,72,3647
5/29/20,Rhode Island,44,14635
5/29/20,South Carolina,45,11131
5/29/20,South Dakota,46,4866
5/29/20,Tennessee,47,22199
5/29/20,Texas,48,62073
5/29/20,Utah,49,9282
5/29/20,Vermont,50,975
5/29/20,Virgin Islands,78,69
5/29/20,Virginia,51,42533
5/29/20,Washington,53,22377
5/29/20,West Virginia,54,1972
5/29/20,Wisconsin,55,17784
5/29/20,Wyoming,56,891
5/30/20,Alabama,1,17359
5/30/20,Alaska,2,441
5/30/20,Arizona,4,19255
5/30/20,Arkansas,5,7013
5/30/20,California,6,110100
5/30/20,Colorado,8,26084
5/30/20,Connecticut,9,42022
5/30/20,Delaware,10,9422
5/30/20,District of Columbia,11,8717
5/30/20,Florida,12,55416
5/30/20,Georgia,13,44336
5/30/20,Guam,66,1141
5/30/20,Hawaii,15,641
5/30/20,Idaho,16,2840
5/30/20,Illinois,17,119290
5/30/20,Indiana,18,35064
5/30/20,Iowa,19,19336
5/30/20,Kansas,20,9847
5/30/20,Kentucky,21,9887
5/30/20,Louisiana,22,39682
5/30/20,Maine,23,2282
5/30/20,Maryland,24,52662
5/30/20,Massachusetts,25,96301
5/30/20,Michigan,26,56848
5/30/20,Minnesota,27,24200
5/30/20,Mississippi,28,15229
5/30/20,Missouri,29,13118
5/30/20,Montana,30,505
5/30/20,Nebraska,31,13905
5/30/20,Nevada,32,8519
5/30/20,New Hampshire,33,4545
5/30/20,New Jersey,34,159608
5/30/20,New Mexico,35,7624
5/30/20,New York,36,374471
5/30/20,North Carolina,37,27761
5/30/20,North Dakota,38,2557
5/30/20,Northern Mariana Islands,69,22
5/30/20,Ohio,39,35034
5/30/20,Oklahoma,40,6418
5/30/20,Oregon,41,4185
5/30/20,Pennsylvania,42,75789
5/30/20,Puerto Rico,72,3718
5/30/20,Rhode Island,44,14819
5/30/20,South Carolina,45,11394
5/30/20,South Dakota,46,4960
5/30/20,Tennessee,47,22676
5/30/20,Texas,48,63396
5/30/20,Utah,49,9551
5/30/20,Vermont,50,977
5/30/20,Virgin Islands,78,69
5/30/20,Virginia,51,43611
5/30/20,Washington,53,22618
5/30/20,West Virginia,54,1989
5/30/20,Wisconsin,55,18249
5/30/20,Wyoming,56,898
5/31/20,Alabama,1,17952
5/31/20,Alaska,2,469
5/31/20,Arizona,4,19936
5/31/20,Arkansas,5,7253
5/31/20,California,6,113114
5/31/20,Colorado,8,26364
5/31/20,Connecticut,9,42201
5/31/20,Delaware,10,9498
5/31/20,District of Columbia,11,8801
5/31/20,Florida,12,56155
5/31/20,Georgia,13,45051
5/31/20,Guam,66,1144
5/31/20,Hawaii,15,642
5/31/20,Idaho,16,2855
5/31/20,Illinois,17,120588
5/31/20,Indiana,18,35429
5/31/20,Iowa,19,19621
5/31/20,Kansas,20,9878
5/31/20,Kentucky,21,9937
5/31/20,Louisiana,22,40021
5/31/20,Maine,23,2325
5/31/20,Maryland,24,53456
5/31/20,Massachusetts,25,96965
5/31/20,Michigan,26,57355
5/31/20,Minnesota,27,24860
5/31/20,Mississippi,28,15501
5/31/20,Missouri,29,13297
5/31/20,Montana,30,515
5/31/20,Nebraska,31,14101
5/31/20,Nevada,32,8628
5/31/20,New Hampshire,33,4651
5/31/20,New Jersey,34,160445
5/31/20,New Mexico,35,7689
5/31/20,New York,36,375575
5/31/20,North Carolina,37,28686
5/31/20,North Dakota,38,2580
5/31/20,Northern Mariana Islands,69,22
5/31/20,Ohio,39,35513
5/31/20,Oklahoma,40,6506
5/31/20,Oregon,41,4243
5/31/20,Pennsylvania,42,76218
5/31/20,Puerto Rico,72,3776
5/31/20,Rhode Island,44,14928
5/31/20,South Carolina,45,11861
5/31/20,South Dakota,46,4993
5/31/20,Tennessee,47,22832
5/31/20,Texas,48,64974
5/31/20,Utah,49,9829
5/31/20,Vermont,50,981
5/31/20,Virgin Islands,78,69
5/31/20,Virginia,51,44607
5/31/20,Washington,53,22814
5/31/20,West Virginia,54,2010
5/31/20,Wisconsin,55,18418
5/31/20,Wyoming,56,903
6/1/20,Alabama,1,18534
6/1/20,Alaska,2,476
6/1/20,Arizona,4,20123
6/1/20,Arkansas,5,7443
6/1/20,California,6,115643
6/1/20,Colorado,8,26563
6/1/20,Connecticut,9,42740
6/1/20,Delaware,10,9605
6/1/20,District of Columbia,11,8857
6/1/20,Florida,12,56822
6/1/20,Georgia,13,45757
6/1/20,Guam,66,1144
6/1/20,Hawaii,15,642
6/1/20,Idaho,16,2908
6/1/20,Illinois,17,121666
6/1/20,Indiana,18,35684
6/1/20,Iowa,19,19789
6/1/20,Kansas,20,10103
6/1/20,Kentucky,21,10150
6/1/20,Louisiana,22,40452
6/1/20,Maine,23,2349
6/1/20,Maryland,24,54035
6/1/20,Massachusetts,25,100805
6/1/20,Michigan,26,58435
6/1/20,Minnesota,27,25218
6/1/20,Mississippi,28,15752
6/1/20,Missouri,29,13523
6/1/20,Montana,30,519
6/1/20,Nebraska,31,14345
6/1/20,Nevada,32,8701
6/1/20,New Hampshire,33,4685
6/1/20,New Jersey,34,160918
6/1/20,New Mexico,35,7800
6/1/20,New York,36,376520
6/1/20,North Carolina,37,29368
6/1/20,North Dakota,38,2628
6/1/20,Northern Mariana Islands,69,22
6/1/20,Ohio,39,35984
6/1/20,Oklahoma,40,6573
6/1/20,Oregon,41,4302
6/1/20,Pennsylvania,42,76734
6/1/20,Puerto Rico,72,3873
6/1/20,Rhode Island,44,14991
6/1/20,South Carolina,45,12148
6/1/20,South Dakota,46,5034
6/1/20,Tennessee,47,23242
6/1/20,Texas,48,66081
6/1/20,Utah,49,10026
6/1/20,Vermont,50,983
6/1/20,Virgin Islands,78,70
6/1/20,Virginia,51,45398
6/1/20,Washington,53,23272
6/1/20,West Virginia,54,2028
6/1/20,Wisconsin,55,18556
6/1/20,Wyoming,56,910
6/2/20,Alabama,1,18771
6/2/20,Alaska,2,497
6/2/20,Arizona,4,21250
6/2/20,Arkansas,5,7818
6/2/20,California,6,118081
6/2/20,Colorado,8,26774
6/2/20,Connecticut,9,42979
6/2/20,Delaware,10,9685
6/2/20,District of Columbia,11,8886
6/2/20,Florida,12,57439
6/2/20,Georgia,13,46063
6/2/20,Guam,66,1146
6/2/20,Hawaii,15,643
6/2/20,Idaho,16,2935
6/2/20,Illinois,17,123244
6/2/20,Indiana,18,36129
6/2/20,Iowa,19,20017
6/2/20,Kansas,20,10143
6/2/20,Kentucky,21,10287
6/2/20,Louisiana,22,40857
6/2/20,Maine,23,2377
6/2/20,Maryland,24,54831
6/2/20,Massachusetts,25,101163
6/2/20,Michigan,26,58680
6/2/20,Minnesota,27,25518
6/2/20,Mississippi,28,16020
6/2/20,Missouri,29,13822
6/2/20,Montana,30,523
6/2/20,Nebraska,31,14611
6/2/20,Nevada,32,8858
6/2/20,New Hampshire,33,4749
6/2/20,New Jersey,34,161545
6/2/20,New Mexico,35,8024
6/2/20,New York,36,377881
6/2/20,North Carolina,37,30052
6/2/20,North Dakota,38,2649
6/2/20,Northern Mariana Islands,69,23
6/2/20,Ohio,39,36350
6/2/20,Oklahoma,40,6692
6/2/20,Oregon,41,4335
6/2/20,Pennsylvania,42,77315
6/2/20,Puerto Rico,72,3935
6/2/20,Rhode Island,44,15112
6/2/20,South Carolina,45,12415
6/2/20,South Dakota,46,5067
6/2/20,Tennessee,47,24498
6/2/20,Texas,48,67966
6/2/20,Utah,49,10237
6/2/20,Vermont,50,988
6/2/20,Virgin Islands,78,70
6/2/20,Virginia,51,46239
6/2/20,Washington,53,23608
6/2/20,West Virginia,54,2056
6/2/20,Wisconsin,55,18949
6/2/20,Wyoming,56,912
6/3/20,Alabama,1,18851
6/3/20,Alaska,2,516
6/3/20,Arizona,4,22245
6/3/20,Arkansas,5,8067
6/3/20,California,6,120407
6/3/20,Colorado,8,27046
6/3/20,Connecticut,9,43091
6/3/20,Delaware,10,9712
6/3/20,District of Columbia,11,9016
6/3/20,Florida,12,58756
6/3/20,Georgia,13,46711
6/3/20,Guam,66,1146
6/3/20,Hawaii,15,643
6/3/20,Idaho,16,2990
6/3/20,Illinois,17,124279
6/3/20,Indiana,18,36609
6/3/20,Iowa,19,20376
6/3/20,Kansas,20,10281
6/3/20,Kentucky,21,10485
6/3/20,Louisiana,22,41244
6/3/20,Maine,23,2418
6/3/20,Maryland,24,55617
6/3/20,Massachusetts,25,101592
6/3/20,Michigan,26,58990
6/3/20,Minnesota,27,25881
6/3/20,Mississippi,28,16322
6/3/20,Missouri,29,14020
6/3/20,Montana,30,525
6/3/20,Nebraska,31,14866
6/3/20,Nevada,32,8950
6/3/20,New Hampshire,33,4795
6/3/20,New Jersey,34,162068
6/3/20,New Mexico,35,8140
6/3/20,New York,36,378924
6/3/20,North Carolina,37,31013
6/3/20,North Dakota,38,2682
6/3/20,Northern Mariana Islands,69,24
6/3/20,Ohio,39,36792
6/3/20,Oklahoma,40,6805
6/3/20,Oregon,41,4399
6/3/20,Pennsylvania,42,77871
6/3/20,Puerto Rico,72,4023
6/3/20,Rhode Island,44,15219
6/3/20,South Carolina,45,12651
6/3/20,South Dakota,46,5162
6/3/20,Tennessee,47,25024
6/3/20,Texas,48,69546
6/3/20,Utah,49,10558
6/3/20,Vermont,50,990
6/3/20,Virgin Islands,78,70
6/3/20,Virginia,51,46905
6/3/20,Washington,53,23776
6/3/20,West Virginia,54,2077
6/3/20,Wisconsin,55,19614
6/3/20,Wyoming,56,915
6/4/20,Alabama,1,19072
6/4/20,Alaska,2,542
6/4/20,Arizona,4,22818
6/4/20,Arkansas,5,8425
6/4/20,California,6,122917
6/4/20,Colorado,8,27346
6/4/20,Connecticut,9,43239
6/4/20,Delaware,10,9746
6/4/20,District of Columbia,11,9120
6/4/20,Florida,12,60175
6/4/20,Georgia,13,47528
6/4/20,Guam,66,1148
6/4/20,Hawaii,15,644
6/4/20,Idaho,16,3054
6/4/20,Illinois,17,125149
6/4/20,Indiana,18,37005
6/4/20,Iowa,19,20943
6/4/20,Kansas,20,10332
6/4/20,Kentucky,21,10781
6/4/20,Louisiana,22,41673
6/4/20,Maine,23,2446
6/4/20,Maryland,24,56490
6/4/20,Massachusetts,25,102063
6/4/20,Michigan,26,59215
6/4/20,Minnesota,27,26284
6/4/20,Mississippi,28,16560
6/4/20,Missouri,29,14286
6/4/20,Montana,30,537
6/4/20,Nebraska,31,15117
6/4/20,Nevada,32,9118
6/4/20,New Hampshire,33,4876
6/4/20,New Jersey,34,162530
6/4/20,New Mexico,35,8353
6/4/20,New York,36,379977
6/4/20,North Carolina,37,32276
6/4/20,North Dakota,38,2709
6/4/20,Northern Mariana Islands,69,26
6/4/20,Ohio,39,37282
6/4/20,Oklahoma,40,6907
6/4/20,Oregon,41,4474
6/4/20,Pennsylvania,42,78428
6/4/20,Puerto Rico,72,4508
6/4/20,Rhode Island,44,15325
6/4/20,South Carolina,45,13005
6/4/20,South Dakota,46,5247
6/4/20,Tennessee,47,25374
6/4/20,Texas,48,71330
6/4/20,Utah,49,10858
6/4/20,Vermont,50,1026
6/4/20,Virgin Islands,78,71
6/4/20,Virginia,51,47856
6/4/20,Washington,53,23999
6/4/20,West Virginia,54,2102
6/4/20,Wisconsin,55,20075
6/4/20,Wyoming,56,921
6/5/20,Alabama,1,19387
6/5/20,Alaska,2,565
6/5/20,Arizona,4,24369
6/5/20,Arkansas,5,8651
6/5/20,California,6,126510
6/5/20,Colorado,8,27601
6/5/20,Connecticut,9,43460
6/5/20,Delaware,10,9773
6/5/20,District of Columbia,11,9199
6/5/20,Florida,12,61480
6/5/20,Georgia,13,48280
6/5/20,Guam,66,1148
6/5/20,Hawaii,15,653
6/5/20,Idaho,16,3111
6/5/20,Illinois,17,126317
6/5/20,Indiana,18,37499
6/5/20,Iowa,19,21332
6/5/20,Kansas,20,10493
6/5/20,Kentucky,21,11051
6/5/20,Louisiana,22,42100
6/5/20,Maine,23,2482
6/5/20,Maryland,24,57407
